,spearman_corr,p_val1,pearson_corr,p_val2
MoCA corretto_Theta_channel27,0.05421692895485523,0.8204084623259448,0.1790078492796216,0.45016982714828313
MoCA corretto_Theta_channel66,0.05421692895485523,0.8204084623259448,0.23989875686451315,0.3083191865288114
MoCA corretto_Alpha_channel90,0.05421692895485523,0.8204084623259448,0.20576850222279916,0.3841145638259453
MoCA corretto_Alpha_channel100,0.05421692895485523,0.8204084623259448,0.24026389900633263,0.30756104940554835
MoCA corretto_Theta_channel90,0.05421692895485523,0.8204084623259448,0.2901667130508836,0.2145971793158584
BDI_Gamma_channel95,0.053995908419846424,0.8211292279080885,0.06172434516964198,0.7960119993549187
Apathy_Theta_channel84,0.05348408731018604,0.8227988463997651,0.056211632568612,0.8139099095821718
Apathy_Delta_channel90,-0.05348408731018604,0.8227988463997651,-0.08539535886936778,0.7203700425032935
mH&Y_Beta_channel115,-0.053099424405359155,0.8240541435865735,-0.09517023337309186,0.6898068594221061
mH&Y_Gamma_channel107,0.053099424405359155,0.8240541435865735,-0.14746531956814402,0.5349759967913863
mH&Y_Beta_channel72,0.053099424405359155,0.8240541435865735,-0.18241556166244,0.44144707389475646
mH&Y_Theta_channel115,-0.053099424405359155,0.8240541435865735,-0.025808118586905043,0.9139931777238247
mH&Y_Alpha_channel72,0.053099424405359155,0.8240541435865735,-0.21797192256692954,0.3559018742524893
mH&Y_Beta_channel40,0.053099424405359155,0.8240541435865735,-0.19789242638528065,0.4029665314087373
MoCA corretto_Alpha_channel97,-0.052710903150553684,0.8253224496628125,0.07172992218048597,0.7637821527945727
MoCA corretto_Alpha_channel95,0.052710903150553684,0.8253224496628125,0.12004372830011091,0.6141814655277871
UPDRS III _Beta_channel4,0.052710903150553684,0.8253224496628125,0.1852475088278493,0.4342660035931304
MoCA corretto_Gamma_channel27,-0.052710903150553684,0.8253224496628125,-0.0714891313838742,0.7645536339721177
Apathy_Theta_channel27,-0.0519774933014484,0.827717759070845,0.0021429140784999245,0.9928460322572744
Apathy_Delta_channel70,0.0519774933014484,0.827717759070845,0.07817939090828052,0.7432002435415636
Apathy_Gamma_channel74,0.0519774933014484,0.827717759070845,0.3191624317235843,0.17018080365557559
Apathy_Alpha_channel31,0.0519774933014484,0.827717759070845,-0.10558003535345757,0.6577603613449421
UPDRS III _Gamma_channel107,-0.051957890248402916,0.8277818026465964,-0.1449606561600988,0.5420101945488984
BDI_Gamma_channel16,-0.05171439116266981,0.8285774062611165,-0.13317711013986702,0.5756567808551742
BDI_Theta_channel7,0.05171439116266981,0.8285774062611165,0.04311582618982373,0.8567698630135621
BDI_Delta_channel51,-0.05171439116266981,0.8285774062611165,-0.1106020032343184,0.6424993583096477
Apathy_Gamma_channel34,-0.05122419629707958,0.8301795450714853,-0.048308968647149425,0.8397207225883174
Apathy_Delta_channel40,0.05122419629707958,0.8301795450714853,0.3323085890754526,0.1522879003086224
MoCA corretto_Alpha_channel27,-0.05120487734625215,0.8302426998351623,0.04679736183449115,0.8446765967072853
MoCA corretto_Delta_channel112,-0.05120487734625215,0.8302426998351623,0.16178398852690073,0.4955907596598931
Apathy_Gamma_channel107,-0.05047089929271077,0.8326428554300125,0.13563938377900692,0.5685521354500328
UPDRS III _Theta_channel112,-0.05045186444410139,0.8327051196787026,-0.07126076542073033,0.7652855039965551
UPDRS III _Gamma_channel39,-0.05045186444410139,0.8327051196787026,-0.07209057366079032,0.7626270452420285
BDI_Theta_channel81,0.05019337965788541,0.8335507353148004,0.06818932189237926,0.7751472873787522
BDI_Beta_channel103,-0.05019337965788541,0.8335507353148004,0.19317690450598968,0.41449125177181445
Apathy_Delta_channel80,0.049717602288341954,0.8351076685371136,0.027759531994675707,0.9075157522410486
Apathy_Theta_channel92,-0.049717602288341954,0.8351076685371136,0.17391581598317957,0.4633684038461019
UPDRS III _Gamma_channel100,0.04969885154195062,0.8351690405914345,0.05975574718567009,0.8023926016583178
MoCA corretto_Theta_channel33,0.04969885154195062,0.8351690405914345,0.1109577222261269,0.6414235055061879
MoCA corretto_Theta_channel63,-0.04969885154195062,0.8351690405914345,0.06254678963513052,0.793349962400764
MoCA corretto_Delta_channel68,0.04969885154195062,0.8351690405914345,0.21134169256768928,0.37107854066408036
MoCA corretto_Delta_channel43,-0.04969885154195062,0.8351690405914345,-0.25415038937443296,0.2795681821446272
MoCA corretto_Theta_channel39,0.04969885154195062,0.8351690405914345,0.003901828245016205,0.9869743904867136
MoCA corretto_Beta_channel110,-0.04969885154195062,0.8351690405914345,0.12081577901831846,0.6118883045934886
UPDRS III _Theta_channel113,-0.04969885154195062,0.8351690405914345,-0.04057166764604897,0.8651451808962975
MoCA corretto_Theta_channel59,-0.04969885154195062,0.8351690405914345,-0.0868929516775627,0.7156595967762497
BDI_Gamma_channel85,-0.0494328739054932,0.8360396962525303,-0.22588086262717832,0.338274548791623
BDI_Theta_channel95,-0.0494328739054932,0.8360396962525303,0.35079126959469253,0.12940848027193533
Apathy_Alpha_channel60,0.048964305283973136,0.8375739627479353,0.11488800976701835,0.6295827407624277
Apathy_Beta_channel66,-0.048964305283973136,0.8375739627479353,0.1637111007518745,0.4904005040350775
UPDRS III _Gamma_channel81,-0.04894583863979985,0.8376344409521014,-0.15236316526730506,0.5213435640738582
mH&Y_Gamma_channel82,0.048674472371579215,0.8385232655998711,0.04444352309569456,0.8524049013396474
mH&Y_Theta_channel3,0.048674472371579215,0.8385232655998711,-0.11245301816871722,0.6369086061450919
mH&Y_Delta_channel7,-0.048674472371579215,0.8385232655998711,-0.2344206567393633,0.3198285448010041
mH&Y_Theta_channel104,-0.048674472371579215,0.8385232655998711,0.008537524583940997,0.9715032655664531
mH&Y_Delta_channel41,0.048674472371579215,0.8385232655998711,-0.07603832980300348,0.750015088437461
mH&Y_Alpha_channel0,0.048674472371579215,0.8385232655998711,0.030626456022360082,0.8980097228442452
mH&Y_Gamma_channel30,0.048674472371579215,0.8385232655998711,-0.19542738667395068,0.4089690307616023
mH&Y_Delta_channel28,-0.048674472371579215,0.8385232655998711,-0.22522439344425021,0.3397178363102927
mH&Y_Theta_channel95,-0.048674472371579215,0.8385232655998711,-0.054956408303485485,0.8179979718070561
mH&Y_Beta_channel41,-0.048674472371579215,0.8385232655998711,-0.25878345046772977,0.2705933506464895
mH&Y_Theta_channel41,0.048674472371579215,0.8385232655998711,-0.23722486303044,0.31390530415077333
mH&Y_Theta_channel13,-0.048674472371579215,0.8385232655998711,-0.11808681349798422,0.6200093610053069
BDI_Alpha_channel17,-0.048672368153101,0.8385301584287883,0.08163824522407764,0.7322298986104785
Apathy_Gamma_channel66,-0.04821100827960432,0.8400417163825886,0.16241981665498054,0.4938753394143117
MoCA corretto_Alpha_channel69,-0.04819282573764908,0.8401012991044762,0.2027911069358868,0.39118238025378915
MoCA corretto_Gamma_channel66,0.04819282573764908,0.8401012991044762,0.2492182284095864,0.28932305600057984
MoCA corretto_Beta_channel27,0.04819282573764908,0.8401012991044762,0.13949467931815177,0.5575057348643631
UPDRS III _Theta_channel3,0.04819282573764908,0.8401012991044762,0.08354828668111652,0.7261930910758119
BDI_Beta_channel89,0.04791186240070879,0.8410220995216466,0.0887660183737079,0.7097820686656817
Apathy_Alpha_channel37,-0.047457711275235494,0.8425109077266536,-0.19483624458358975,0.4104156822597455
UPDRS III _Gamma_channel113,-0.047439812835498314,0.8425695933578652,-0.019443337992160803,0.9351543763752912
Apathy_Theta_channel114,-0.04670441427086669,0.8449815150316853,0.08304809818365635,0.7277724833951547
MoCA corretto_Alpha_channel102,0.04668679993334755,0.8450393019876136,0.17416206060144795,0.46272564083883294
MoCA corretto_Alpha_channel85,-0.04668679993334755,0.8450393019876136,-0.17499240754646542,0.4605615714091602
MoCA corretto_Beta_channel24,-0.04668679993334755,0.8450393019876136,0.1829569425724063,0.44006949255551375
BDI_Delta_channel85,-0.046390850895924395,0.8460103289916423,-0.1026204051896149,0.666816148837384
BDI_Alpha_channel94,-0.046390850895924395,0.8460103289916423,0.1337837012730944,0.5739029700083449
Apathy_Beta_channel79,-0.045951117266497865,0.8474535165157215,0.17291040505144362,0.4659975005527768
BDI_Delta_channel8,0.04563034514353219,0.8485065725487092,-0.04572592037613537,0.8481927847081561
BDI_Gamma_channel79,0.04563034514353219,0.8485065725487092,-0.0019994020759010744,0.9933251263902201
Apathy_Beta_channel80,0.04519782026212905,0.8499268903637907,-0.03831660350983482,0.8725804251953356
Apathy_Theta_channel115,-0.04519782026212905,0.8499268903637907,0.07942328018905279,0.7392494252815943
UPDRS III _Delta_channel42,-0.04518077412904602,0.8499828753108015,0.08476377325367838,0.722359519684244
UPDRS III _Delta_channel102,0.04518077412904602,0.8499828753108015,0.1105860612410142,0.642547590074892
MoCA corretto_Delta_channel69,0.04518077412904602,0.8499828753108015,0.1730316228824329,0.46568012159185235
MoCA corretto_Delta_channel80,0.04518077412904602,0.8499828753108015,-0.023680844684923145,0.9210602850565703
MoCA corretto_Gamma_channel78,0.04518077412904602,0.8499828753108015,0.06790860414045943,0.7760502950968662
BDI_Delta_channel68,-0.04486983939113998,0.8510042053833017,0.012794897188327797,0.9573032550616332
BDI_Beta_channel55,-0.04486983939113998,0.8510042053833017,-0.10328984444697029,0.664763877867648
Apathy_Delta_channel60,-0.04444452325776023,0.8524016147284221,0.08501412271526852,0.721570719748865
Apathy_Theta_channel102,-0.04444452325776023,0.8524016147284221,0.0939935804996922,0.6934625970205773
mH&Y_Gamma_channel108,-0.04424952033779929,0.8530424538887853,0.002292457815680552,0.9923468045583853
mH&Y_Gamma_channel113,-0.04424952033779929,0.8530424538887853,-0.0269442485078916,0.9102213034891459
mH&Y_Gamma_channel102,-0.04424952033779929,0.8530424538887853,-0.016152491450729653,0.9461128814857126
mH&Y_Gamma_channel7,-0.04424952033779929,0.8530424538887853,-0.13196360146537167,0.5791722694887734
mH&Y_Theta_channel44,-0.04424952033779929,0.8530424538887853,-0.2572135580234841,0.27361397472149296
mH&Y_Beta_channel95,-0.04424952033779929,0.8530424538887853,-0.07082574079833334,0.7666802057593536
mH&Y_Theta_channel14,-0.04424952033779929,0.8530424538887853,-0.06345078552152693,0.7904265024832784
mH&Y_Theta_channel98,0.04424952033779929,0.8530424538887853,-0.0011871257621870537,0.9960368306056271
Apathy_Beta_channel68,0.04369122625339141,0.8548776677301562,0.2776643517836054,0.23590585337276676
MoCA corretto_Delta_channel78,0.04367474832474448,0.8549318446168457,0.11180330658019465,0.6388688450473039
MoCA corretto_Theta_channel37,-0.04367474832474448,0.8549318446168457,-0.054358447153722136,0.8199470329412242
UPDRS III _Theta_channel98,0.04367474832474448,0.8549318446168457,0.08384449755665097,0.7252582781538904
UPDRS III _Alpha_channel38,-0.04367474832474448,0.8549318446168457,0.05442022625434831,0.8197456159765668
MoCA corretto_Beta_channel43,0.04367474832474448,0.8549318446168457,-0.19845538780782676,0.40160249339891163
MoCA corretto_Alpha_channel114,0.04367474832474448,0.8549318446168457,0.11159854068266203,0.6394871213099859
MoCA corretto_Delta_channel99,-0.04367474832474448,0.8549318446168457,0.06593764092916844,0.7823981857106156
MoCA corretto_Delta_channel40,0.04367474832474448,0.8549318446168457,-0.064863208106406,0.7858642295271421
BDI_Alpha_channel87,0.04334882788635558,0.856003548872289,0.29834244633160295,0.2013713347463419
UPDRS III _Delta_channel46,-0.04292173542259372,0.8574082981054317,0.10083661370663274,0.6722957438446384
UPDRS III _Gamma_channel16,0.04292173542259372,0.8574082981054317,-0.36714984470094997,0.11129122430331687
BDI_Alpha_channel88,-0.04258832213396337,0.858505214438335,0.07651246828789693,0.7485043820214938
BDI_Alpha_channel31,0.04258832213396337,0.858505214438335,0.154361703610197,0.515828304854033
Apathy_Gamma_channel69,-0.042184632244653776,0.8598336719702218,0.2080362014592986,0.37877970692278196
Apathy_Delta_channel97,-0.042184632244653776,0.8598336719702218,-0.04680443216610411,0.8446534030620501
MoCA corretto_Gamma_channel109,0.04216872252044295,0.8598860349376966,-0.11316271897796401,0.6347700253087118
UPDRS III _Theta_channel88,-0.04216872252044295,0.8598860349376966,-0.0055971707850817135,0.9813155716458644
MoCA corretto_Theta_channel114,0.04216872252044295,0.8598860349376966,0.230506214888557,0.32820772217396366
UPDRS III _Beta_channel31,-0.04216872252044295,0.8598860349376966,-0.04774456770002063,0.8415704685123395
MoCA corretto_Alpha_channel101,-0.04216872252044295,0.8598860349376966,0.18987106941407617,0.4226756475117772
BDI_Theta_channel51,0.04182781638157117,0.8610081791062841,-0.07911039854675236,0.7402426065960956
Apathy_Theta_channel24,-0.04143133524028496,0.8623135792943013,0.08447007615513616,0.7232852430262879
UPDRS III _Theta_channel49,0.041415709618292176,0.8623650331654975,0.04173276415877532,0.8613211037041679
UPDRS III _Theta_channel94,-0.041415709618292176,0.8623650331654975,0.11649702779244395,0.6247600391487591
UPDRS III _Beta_channel18,-0.041415709618292176,0.8623650331654975,-0.3005895138741555,0.19783366382008782
UPDRS III _Gamma_channel106,0.041415709618292176,0.8623650331654975,0.15656122795050678,0.5097905584849702
BDI_Alpha_channel15,0.04106731062917897,0.8635124202524224,0.09992969906474575,0.6750878108877172
MoCA corretto_Gamma_channel115,-0.040662696716141415,0.8648452708108127,0.10506203662806837,0.6593420516596239
MoCA corretto_Beta_channel63,-0.040662696716141415,0.8648452708108127,0.169039548361805,0.4761898446511422
MoCA corretto_Beta_channel83,-0.040662696716141415,0.8648452708108127,0.013472772350635653,0.9550433106515234
MoCA corretto_Theta_channel67,0.040662696716141415,0.8648452708108127,0.2578464928550571,0.2723936241645491
MoCA corretto_Alpha_channel108,0.040662696716141415,0.8648452708108127,0.06735551930350475,0.7778302570248672
MoCA corretto_Theta_channel32,-0.040662696716141415,0.8648452708108127,-0.07569863161462098,0.7510979787683657
MoCA corretto_Theta_channel93,-0.040662696716141415,0.8648452708108127,0.23204758256995556,0.32489290985150393
BDI_Theta_channel13,0.04030680487678676,0.8660179152221913,0.10180162936692415,0.6693293342808053
Apathy_Alpha_channel21,0.03992474123154732,0.8672770943396386,0.12796635253897148,0.5908167174425893
UPDRS III _Alpha_channel44,0.03990968381399065,0.8673267258662558,0.037382256255668336,0.8756641438232429
mH&Y_Delta_channel27,-0.03982456830401936,0.8676072884481703,-0.023129769767874328,0.9228919848289985
mH&Y_Gamma_channel18,-0.03982456830401936,0.8676072884481703,-0.3891166188235508,0.08993916007069558
mH&Y_Delta_channel22,-0.03982456830401936,0.8676072884481703,-0.16516644295154415,0.48649864323308456
mH&Y_Theta_channel106,0.03982456830401936,0.8676072884481703,0.035285629161775425,0.8825900684464931
mH&Y_Delta_channel108,-0.03982456830401936,0.8676072884481703,0.009183651473603824,0.9693475450760507
mH&Y_Beta_channel44,-0.03982456830401936,0.8676072884481703,-0.25102054404100727,0.28573443783711977
mH&Y_Gamma_channel71,0.03982456830401936,0.8676072884481703,-0.07429280214855077,0.7555842287573856
mH&Y_Beta_channel4,0.03982456830401936,0.8676072884481703,0.0864124609627241,0.7171698374928867
mH&Y_Delta_channel96,-0.03982456830401936,0.8676072884481703,-0.08723029594363849,0.7145998896321821
mH&Y_Theta_channel9,-0.03982456830401936,0.8676072884481703,0.14222061786985846,0.5497533608315754
mH&Y_Theta_channel107,0.03982456830401936,0.8676072884481703,-0.101329328795429,0.6707805766137986
mH&Y_Delta_channel105,-0.03982456830401936,0.8676072884481703,-0.034001561907752484,0.8868358973224548
mH&Y_Theta_channel43,-0.03982456830401936,0.8676072884481703,-0.07995672367615635,0.7375570306518253
mH&Y_Delta_channel21,-0.03982456830401936,0.8676072884481703,-0.2867774291191404,0.22024384609559772
mH&Y_Gamma_channel3,0.03982456830401936,0.8676072884481703,-0.17032967983173453,0.47278045907748306
BDI_Beta_channel88,0.03954629912439456,0.8685246413307302,-0.05829230025308689,0.8071437512801625
Apathy_Gamma_channel84,0.039171444227178505,0.8697606579685822,0.13302140411303517,0.5761073397778195
UPDRS III _Gamma_channel68,0.03915667091183988,0.8698093762955916,0.019374219701220698,0.935384431275591
UPDRS III _Alpha_channel9,-0.03915667091183988,0.8698093762955916,0.2528711643544367,0.28207837667238306
BDI_Delta_channel70,-0.03878579337200236,0.8710325758634185,0.022106530912116285,0.926294079476131
Apathy_Delta_channel82,0.03841814722280969,0.8722453962258466,0.24993566092860095,0.28789125730836673
UPDRS III _Theta_channel47,0.03840365800968911,0.8722932000342545,-0.26928437707836506,0.2509276658973737
BDI_Gamma_channel15,0.03802528761961015,0.8735416960764198,-0.03294801544817007,0.8903217216838195
Apathy_Beta_channel107,-0.03766485021844087,0.8747312869945736,0.15944852569279794,0.5019165253769602
MoCA corretto_Gamma_channel40,0.03765064510753834,0.8747781749898642,0.010991314092133123,0.9633176408963817
UPDRS III _Gamma_channel19,-0.03765064510753834,0.8747781749898642,-0.28607299705268474,0.22142955754427182
