,OR,log_OR,p-value,2.5%,97.5%
Slope_Theta_channel4,0.31294745357495535,-1.1617199824876197,0.26612789569698625,0.040385907447476964,2.425007010834599
Slope_Gamma_channel104,0.3127528711168187,-1.1623419494476184,0.3188305620984315,0.03182009667985322,3.073980553105743
Slope_Theta_channel52,0.3099069781482058,-1.1714830970227617,0.1593596033521033,0.060621556737947314,1.5842934472983077
Slope_Theta_channel85,0.3099025620105359,-1.1714973470056478,0.16914259476816018,0.05834237775560746,1.6461378784217167
Slope_Gamma_channel57,0.3091416325320387,-1.1739557493893351,0.25845254886663516,0.04035423556164433,2.3682408459599102
Slope_Delta_channel87,0.3088680689317962,-1.1748410546441297,0.6173909788639215,0.0030755582461306835,31.018591218578774
Slope_Theta_channel5,0.3080658617933631,-1.1774416818769946,0.246422529366904,0.0420687449026494,2.2559402573598195
Slope_Theta_channel105,0.30770568484274957,-1.1786115215477526,0.1989816641152915,0.05094221971264141,1.8586309944607653
Slope_Theta_channel7,0.3016530807015623,-1.1984776613128996,0.1815672516886846,0.051986905401835586,1.75033655866599
Slope_Gamma_channel15,0.3015892770672664,-1.1986891969708724,0.42503934304908264,0.015861543321112698,5.7343784397630575
Slope_Gamma_channel71,0.3014619921820623,-1.1991113331758179,0.35155830725062354,0.024186450274814184,3.757448145460693
Slope_Theta_channel9,0.30116012988577356,-1.2001131627153652,0.14197316876119168,0.06069536001987094,1.4943057229271355
Slope_Gamma_channel35,0.30014270047590375,-1.203497249167205,0.46737020271707863,0.011688724713531494,7.707054692175283
Slope_Delta_channel98,0.29950171303542084,-1.2056351417921694,0.504109330693004,0.008713678858922913,10.294305948548509
Slope_Delta_channel103,0.299186191027656,-1.2066891869293297,0.551586536075452,0.005633491810519325,15.889324048451105
Slope_Gamma_channel53,0.29676287871283397,-1.2148218472332892,0.31759736207405387,0.02739922184897889,3.2142593927429477
Slope_Theta_channel95,0.2959563821037773,-1.217543193273807,0.19506768729349988,0.04692354095993846,1.8666575095587554
Slope_Gamma_channel102,0.29484383868312397,-1.2213094231991874,0.27396751141263576,0.03306061037581087,2.629500430306797
Slope_Gamma_channel32,0.294678505141353,-1.2218703300005587,0.390844163548715,0.018083534635355794,4.80190533229976
Slope_Delta_channel113,0.2926385084944453,-1.2288171910774015,0.6543099726382602,0.0013503364243228116,63.41923028314986
Slope_Theta_channel53,0.29107343437624056,-1.2341796918376196,0.21612275444804552,0.041178996814052404,2.057450417798121
Slope_Theta_channel12,0.2885410279976191,-1.2429179917148474,0.17740585555206512,0.0474042975116384,1.7562948763766055
Slope_Delta_channel85,0.2881077883931964,-1.244420603611807,0.6379864892443201,0.0016154622080412672,51.38225909565716
Slope_Theta_channel115,0.2871509765109949,-1.247747150977649,0.15984198862838972,0.050408387526578724,1.6357532418140082
Slope_Theta_channel87,0.2858646616303352,-1.2522367912447274,0.15243177172816377,0.051438677866574356,1.588660676329864
Slope_Gamma_channel84,0.2845880685899794,-1.2567125176416711,0.41158041485469565,0.01417287127183183,5.714464432111283
Slope_Theta_channel49,0.28248792099403863,-1.2641194868529972,0.265792550074456,0.030482799072520786,2.6178509827029215
Slope_Gamma_channel110,0.2820373566938418,-1.265715746271933,0.32250604521857806,0.022977250918798636,3.461905466931654
