,odds_ratios,log_odds
Gamma_channel83,0.9458949122202682,-0.05562380254873469
Gamma_channel97,0.9450538578102969,-0.056513360720550326
Delta_channel33,0.9439352740968737,-0.057697680762708474
Gamma_channel106,0.9438364533685141,-0.057802376396202976
Gamma_channel27,0.9437171508045125,-0.05792878611923988
Beta_channel76,0.9434240929631973,-0.058239370019240705
Theta_channel57,0.943323926938618,-0.05834554850583977
Gamma_channel81,0.9427716118349738,-0.05893121885824491
Delta_channel115,0.9411698353951243,-0.06063167173396583
Gamma_channel40,0.9404241845961164,-0.06142424529672039
Gamma_channel115,0.9402965067228132,-0.061560020772673515
Alpha_channel111,0.9402729862702075,-0.06158503495342526
Beta_channel33,0.9400838479353409,-0.06178620776495096
Gamma_channel32,0.9400156833034967,-0.061858719491847965
Delta_channel25,0.9385371215757198,-0.0634328695814842
Gamma_channel80,0.9385356586094539,-0.06343442835563659
Delta_channel26,0.9365969171755673,-0.0655022737440199
Theta_channel110,0.9361332179628737,-0.06599748574864282
Alpha_channel88,0.9344191392153655,-0.0678301842247895
Delta_channel86,0.934416080709351,-0.06783345739299805
Alpha_channel112,0.9343371435594321,-0.06791793847797038
Delta_channel94,0.9337105950376561,-0.06858874418847224
Alpha_channel86,0.9334765079339842,-0.06883948189389645
Gamma_channel82,0.9332591362271464,-0.0690723715464834
Theta_channel37,0.9324534552847137,-0.06993604261369911
Alpha_channel80,0.9323554565615467,-0.07004114584720966
Delta_channel96,0.9317481082825508,-0.07069277090918684
Theta_channel88,0.9316671952569668,-0.0707796147013153
Alpha_channel32,0.9316371441577382,-0.07081187040812131
Gamma_channel33,0.9308731659108332,-0.0716322452383946
Alpha_channel76,0.9306253612837919,-0.07189848732764136
Alpha_channel110,0.92952184833073,-0.07308496663079815
Delta_channel24,0.9292459659366511,-0.07338181101769488
Gamma_channel112,0.9289835498393947,-0.07366424771001186
Delta_channel108,0.928695139392273,-0.07397475398982313
Gamma_channel98,0.9278848532149996,-0.07484763448185436
Gamma_channel95,0.9210705146674498,-0.08221868250079888
Alpha_channel33,0.9187708065626025,-0.08471858211276996
Gamma_channel87,0.9178179489227498,-0.08575622074853029
Gamma_channel108,0.9172162597760425,-0.08641200053227273
Gamma_channel1,0.91687374870825,-0.08678549482120043
Delta_channel111,0.9144949111921501,-0.08938337574608655
Gamma_channel86,0.9137727048183024,-0.09017342027248755
Delta_channel65,0.9090316346173382,-0.09537538385099058
Gamma_channel65,0.9065202869687734,-0.09814186959057254
Delta_channel63,0.9052299526188331,-0.09956627626640766
Delta_channel112,0.9043683620101487,-0.10051852148770861
Theta_channel76,0.8983882440356403,-0.10715296108915516
Gamma_channel63,0.8976321179091356,-0.10799496286953408
Delta_channel109,0.8949166823854152,-0.11102465734743804
Gamma_channel110,0.883395341069136,-0.12398245369694591
Gamma_channel78,0.8805253483970856,-0.1272365628207545
Delta_channel88,0.8785726616099596,-0.12945666377938098
Delta_channel37,0.8769142696207917,-0.13134604552640913
Gamma_channel109,0.876653644863616,-0.13164329635649322
Gamma_channel89,0.8741836317017053,-0.13446482047368985
Delta_channel110,0.8732764451815187,-0.13550311212187907
Delta_channel76,0.8603165703014275,-0.15045485246694823
Gamma_channel88,0.8543584510750574,-0.15740444131836986
Gamma_channel94,0.8272539913180152,-0.18964350738937702
Gamma_channel76,0.8272533853471522,-0.18964423989848708
Gamma_channel96,0.8218389059520536,-0.19621088129270506
Gamma_channel37,0.8007929906677578,-0.22215280393182363
