,pearson_corr,p_val2
UPDRS III _Beta_channel104,-0.21066877318840987,0.3726390690270993
MoCA corretto_Theta_channel108,0.21058714335156473,0.3728286243491711
mH&Y_Theta_channel86,0.21036932566132266,0.37333469297852695
MoCA corretto_Delta_channel56,-0.21024767052670615,0.37361751052923386
mH&Y_Theta_channel7,-0.21009423239792185,0.3739743882523897
Apathy_Alpha_channel52,0.21003866098793317,0.3741036878563093
Apathy_Beta_channel37,-0.20997844444008573,0.3742438239566487
UPDRS III _Delta_channel63,-0.20989043644116556,0.37444868974484113
Apathy_Gamma_channel39,0.20978267057646477,0.3746996343424357
BDI_Gamma_channel78,-0.20975985984493606,0.37475276380356254
UPDRS III _Alpha_channel34,-0.20943797393016117,0.37550293576421645
Apathy_Gamma_channel114,-0.20940754813622375,0.3755738884781582
UPDRS III _Gamma_channel4,0.20895202195998133,0.3766370762565873
mH&Y_Gamma_channel22,-0.2089175492057724,0.37671760386737785
mH&Y_Gamma_channel81,-0.20844151581470127,0.3778305995110469
Apathy_Gamma_channel69,0.2080362014592986,0.37877970692278196
mH&Y_Beta_channel13,-0.20796411384086377,0.3789486517518834
BDI_Theta_channel70,0.2076657189376378,0.37964842175863844
Apathy_Alpha_channel11,0.20763450322154156,0.37972166808638497
mH&Y_Delta_channel45,-0.20728961183313038,0.38053146910904734
mH&Y_Beta_channel98,-0.20726219972330506,0.3805958739829709
BDI_Beta_channel30,-0.20715485628182811,0.3808481367573069
Apathy_Delta_channel76,-0.20683234244991705,0.3816066255168036
BDI_Alpha_channel14,0.20683034534380693,0.38161132495212935
Apathy_Alpha_channel58,0.20666434468912576,0.3820020582528188
mH&Y_Delta_channel6,-0.20658512043739702,0.3821886157592282
MoCA corretto_Alpha_channel56,-0.20656946044257918,0.38222549800368977
UPDRS III _Alpha_channel82,-0.20649747014518016,0.38239507439949505
Apathy_Theta_channel97,0.206475721179963,0.38244631335698726
MoCA corretto_Gamma_channel21,-0.20624629596536342,0.3829870564539566
Apathy_Gamma_channel58,0.2061607998974814,0.38318867557556213
BDI_Gamma_channel89,-0.20608677405648534,0.3833632932752736
MoCA corretto_Beta_channel26,0.20606517576678857,0.3834142493289021
mH&Y_Alpha_channel10,-0.2058642263721137,0.38388852350645153
MoCA corretto_Alpha_channel90,0.20576850222279916,0.3841145638259453
UPDRS III _Alpha_channel5,0.20574615603723573,0.38416734219302145
UPDRS III _Delta_channel93,-0.20484271126835185,0.3863045379200622
Apathy_Alpha_channel72,0.2044745916592184,0.38717726207432795
MoCA corretto_Alpha_channel28,-0.20425574739593805,0.38769661010776973
Apathy_Alpha_channel8,0.2042438525476818,0.3877248493577701
mH&Y_Alpha_channel111,-0.20406865579808553,0.3881409120792211
mH&Y_Alpha_channel19,-0.20391043689191674,0.3885168687638991
mH&Y_Theta_channel66,-0.2037804242043936,0.38882595398293124
BDI_Delta_channel92,-0.203652960711535,0.3891291116174177
mH&Y_Delta_channel81,-0.20336565975311827,0.38981290653138945
BDI_Alpha_channel35,0.20324512358565444,0.3900999891112379
BDI_Gamma_channel62,-0.20320820659284605,0.39018793828602044
BDI_Beta_channel83,0.20304975843808107,0.3905655421970502
UPDRS III _Alpha_channel45,-0.2029193076090525,0.39087657681130494
MoCA corretto_Alpha_channel69,0.2027911069358868,0.39118238025378915
MoCA corretto_Beta_channel52,-0.20278289450398512,0.39120197429866166
mH&Y_Alpha_channel6,-0.20272845365427494,0.39133187851385365
UPDRS III _Alpha_channel40,-0.20265320746906826,0.3915114668359819
UPDRS III _Gamma_channel67,-0.202583144028973,0.39167872670657955
MoCA corretto_Gamma_channel54,-0.20240705714870147,0.39209926731236033
BDI_Theta_channel105,0.20236385314660754,0.3922024877623564
UPDRS III _Alpha_channel13,-0.2019577616268617,0.3931734333465089
BDI_Beta_channel107,0.201845312728726,0.39344252836613774
mH&Y_Gamma_channel96,-0.20142657349303145,0.3944454852562108
BDI_Alpha_channel59,0.20127339333453637,0.3948127324307917
mH&Y_Gamma_channel10,-0.2011292207142668,0.3951585566938127
MoCA corretto_Beta_channel74,-0.20109009956509566,0.39525242473988675
MoCA corretto_Gamma_channel98,0.2010819025799245,0.39527209430589477
mH&Y_Theta_channel6,-0.20079866874010752,0.39595207700258633
Apathy_Theta_channel95,0.20075298192683158,0.3960618215079201
mH&Y_Beta_channel99,-0.20073691130928312,0.39610042880261237
UPDRS III _Delta_channel11,-0.20065552317074664,0.3962959837186625
BDI_Gamma_channel61,-0.20051078501726732,0.3966438840893286
mH&Y_Delta_channel110,-0.2003798857485385,0.3969586655552211
mH&Y_Beta_channel84,0.20019432811324317,0.3974051232103309
BDI_Theta_channel91,0.20003479995328785,0.39778917417015325
BDI_Alpha_channel36,0.19982157142560755,0.3983028234056593
MoCA corretto_Beta_channel77,0.19963045725301548,0.3987635111219978
Apathy_Delta_channel38,0.19911399186094436,0.4000099352475569
UPDRS III _Theta_channel29,0.19896112033800992,0.40037928145255197
mH&Y_Theta_channel32,0.19848474585219186,0.40153142931565566
MoCA corretto_Beta_channel43,-0.19845538780782676,0.40160249339891163
Apathy_Beta_channel19,0.19833741218930961,0.4018881347220825
Apathy_Gamma_channel112,-0.1982405177502356,0.40212281779170683
MoCA corretto_Theta_channel16,-0.19798853619297485,0.40273348095573364
MoCA corretto_Beta_channel55,-0.1979780008522816,0.4027590238185502
mH&Y_Beta_channel40,-0.19789242638528065,0.4029665314087373
BDI_Alpha_channel82,0.19788227596474242,0.4029911488168637
UPDRS III _Alpha_channel4,0.1978695441709794,0.4030220278901355
UPDRS III _Alpha_channel22,-0.1977436720769382,0.40332738164971343
BDI_Delta_channel109,-0.1974124672448181,0.40413145779855586
MoCA corretto_Delta_channel60,-0.19696974098364572,0.4052076455739496
MoCA corretto_Gamma_channel50,-0.1965397623997136,0.40625434248731884
mH&Y_Alpha_channel84,0.1964395118779848,0.40649859417193485
BDI_Delta_channel37,-0.19633117962464372,0.40676262629804194
MoCA corretto_Delta_channel66,0.19575424163604088,0.40817033876286307
mH&Y_Theta_channel38,0.1956132985089421,0.4085146385624491
UPDRS III _Beta_channel53,-0.1955991668050509,0.4085491685963275
BDI_Beta_channel45,0.19556971496128117,0.4086211376446258
MoCA corretto_Theta_channel105,0.1955300126721708,0.40871816577785713
mH&Y_Gamma_channel30,-0.19542738667395068,0.4089690307616023
Apathy_Theta_channel58,0.19529336444488257,0.4092967685666693
UPDRS III _Gamma_channel38,0.1952610996022865,0.4093756902929565
Apathy_Theta_channel18,0.19522612903503553,0.40946123972352977
mH&Y_Theta_channel73,-0.19517374245695324,0.4095894125839124
UPDRS III _Beta_channel100,-0.19499389742635923,0.4100296005523122
Apathy_Gamma_channel5,0.19484348461889028,0.4103979475548254
Apathy_Alpha_channel37,-0.19483624458358975,0.4104156822597455
mH&Y_Theta_channel70,-0.1947310817715988,0.4106733289409488
BDI_Delta_channel80,0.1946821935194813,0.4107931340160772
mH&Y_Beta_channel112,-0.19459192984544343,0.41101438312762806
Apathy_Alpha_channel73,0.19421100778682765,0.4119487890809498
BDI_Gamma_channel31,-0.19401531945611858,0.41242926192179963
UPDRS III _Delta_channel90,0.1937915802864873,0.4129789796078667
MoCA corretto_Theta_channel17,-0.19373605557464757,0.4131154628777634
mH&Y_Beta_channel92,-0.1933683516653384,0.4140199183571891
BDI_Beta_channel103,0.19317690450598968,0.41449125177181445
MoCA corretto_Alpha_channel16,-0.19289820998351095,0.41517790183581543
MoCA corretto_Theta_channel106,0.19278861970943056,0.41544807947485807
Apathy_Alpha_channel55,0.192772007189975,0.41548904331857806
Apathy_Theta_channel52,0.19256385175047502,0.4160025064498654
MoCA corretto_Alpha_channel112,0.19255883999008047,0.4160148733244605
Apathy_Beta_channel16,0.19254477353796887,0.41604958435311257
MoCA corretto_Delta_channel47,-0.19220623910705809,0.41688543867269445
BDI_Alpha_channel106,0.19213952107371884,0.4170502746889318
mH&Y_Beta_channel93,-0.19212137111338268,0.41709512272039195
MoCA corretto_Delta_channel67,0.1921109747376917,0.4171208130369085
Apathy_Alpha_channel79,0.1919817005103472,0.4174403316919706
Apathy_Beta_channel101,0.19186454731844862,0.41773000538621086
UPDRS III _Delta_channel107,-0.1918476286122498,0.41777184762222563
BDI_Delta_channel90,-0.19183842383851984,0.4177946132133432
mH&Y_Gamma_channel63,-0.19164421335029794,0.41827509752489556
UPDRS III _Gamma_channel27,-0.19140017193145717,0.4188792867564727
mH&Y_Alpha_channel49,-0.19137675496051323,0.4189372863357306
BDI_Alpha_channel114,0.19135161830040626,0.4189995500765832
Apathy_Theta_channel59,0.19113771244460678,0.41952959810331214
MoCA corretto_Theta_channel26,0.19112650856067487,0.4195573706918203
Apathy_Gamma_channel38,0.19102020177879792,0.41982093688742816
mH&Y_Theta_channel71,-0.19086445889231488,0.42020723042516966
Apathy_Delta_channel106,-0.19076856178229765,0.42044518164669886
mH&Y_Beta_channel109,-0.19076477031237848,0.4204545909748089
Apathy_Alpha_channel78,-0.19072620745307844,0.4205502992206293
UPDRS III _Theta_channel63,-0.19040545176966123,0.42134682799129664
BDI_Gamma_channel59,-0.19029303275446446,0.4216261880570652
MoCA corretto_Theta_channel0,-0.19015578793301435,0.4219673745057038
Apathy_Delta_channel79,0.18997692355256338,0.42241224779727643
MoCA corretto_Alpha_channel101,0.18987106941407617,0.4226756475117772
BDI_Delta_channel28,-0.189828497336189,0.422781605545908
Apathy_Gamma_channel104,-0.18974212615186353,0.42299661924641935
UPDRS III _Gamma_channel103,-0.18943607964824621,0.42375896667722623
mH&Y_Beta_channel29,-0.18937421026557752,0.4239131695856667
UPDRS III _Delta_channel101,-0.1889973383011356,0.424853130660246
Apathy_Beta_channel18,0.1889043823114096,0.4250851442924811
mH&Y_Delta_channel38,0.18870066766279942,0.4255938425652168
Apathy_Alpha_channel85,0.18862365175996088,0.42578624444049007
mH&Y_Gamma_channel80,0.18860455169099133,0.425833967595158
mH&Y_Alpha_channel32,0.18858929961876159,0.4258720782492683
MoCA corretto_Gamma_channel31,-0.18856196067771383,0.4259403951527435
MoCA corretto_Gamma_channel60,-0.18834241745916114,0.4264892205012461
MoCA corretto_Theta_channel55,-0.18805648863975927,0.42720456453367767
Apathy_Delta_channel33,0.18782687515274893,0.427779479541143
Apathy_Theta_channel14,0.18774188390386787,0.4279923882002369
Apathy_Beta_channel69,0.18773856166433253,0.428000711772875
MoCA corretto_Beta_channel16,-0.18750072622074565,0.4285968107707727
MoCA corretto_Theta_channel111,0.18746739177464333,0.42868039381970985
MoCA corretto_Alpha_channel98,0.1873995815058802,0.42885044854570986
Apathy_Delta_channel73,0.18729421613456715,0.4291147551361123
MoCA corretto_Beta_channel89,0.18720252879190652,0.42934482109720007
MoCA corretto_Gamma_channel19,-0.18659901085600727,0.43086082862014974
mH&Y_Alpha_channel11,-0.18659602454933294,0.430868337123413
mH&Y_Gamma_channel26,-0.18641583097533276,0.4313215281184092
UPDRS III _Delta_channel65,-0.18632416394671247,0.43155216967990484
MoCA corretto_Delta_channel83,-0.1861450969486863,0.43200290491266913
mH&Y_Alpha_channel93,-0.18603149390249168,0.43228898789597414
UPDRS III _Delta_channel2,0.18597515793134856,0.4324308941778352
mH&Y_Alpha_channel80,0.18574528973158458,0.4330101711032913
UPDRS III _Gamma_channel21,-0.18560994301604244,0.43335144196288067
BDI_Delta_channel21,-0.18554820849878093,0.43350715005568163
MoCA corretto_Theta_channel43,-0.18549033195975717,0.4336531543198505
mH&Y_Alpha_channel34,0.18546314082964893,0.433721757938505
UPDRS III _Beta_channel4,0.1852475088278493,0.4342660035931304
Apathy_Alpha_channel83,0.185234817923167,0.43429804610573225
mH&Y_Beta_channel10,-0.1852065455263862,0.4343694338908177
MoCA corretto_Beta_channel28,-0.1851674978911293,0.4344680393306881
MoCA corretto_Gamma_channel95,0.1851294728898015,0.43456407370672984
Apathy_Theta_channel20,0.18498789009323025,0.43492174787125626
MoCA corretto_Beta_channel71,0.18459101967616076,0.4359251707362296
Apathy_Beta_channel73,0.18447282156788364,0.4362242511242297
mH&Y_Alpha_channel112,-0.18446591018907804,0.4362417425468229
BDI_Gamma_channel60,-0.18419694292888686,0.43692273580622276
UPDRS III _Gamma_channel99,-0.18408153848287,0.43721509760427546
Apathy_Delta_channel54,0.18407603852199098,0.4372290335914242
MoCA corretto_Theta_channel78,0.18361660389210616,0.43839398927377593
UPDRS III _Theta_channel103,-0.18345843526638192,0.4387954231070308
UPDRS III _Beta_channel5,0.1833916137195423,0.43896507495026943
Apathy_Alpha_channel17,0.1833865635559001,0.4389778981055613
Apathy_Beta_channel5,0.18329972117867172,0.4391984352427596
BDI_Delta_channel62,-0.18318105140568058,0.4394998923754322
Apathy_Beta_channel27,-0.1830917861330714,0.43972672469144314
MoCA corretto_Beta_channel24,0.1829569425724063,0.44006949255551375
UPDRS III _Theta_channel61,-0.18290299479501293,0.4402066652352493
MoCA corretto_Gamma_channel89,0.1828864155922291,0.4402488255730147
mH&Y_Alpha_channel86,0.18284381642602948,0.44035716347945636
UPDRS III _Beta_channel102,-0.18275749379789458,0.4405767414264981
Apathy_Gamma_channel19,0.1827101662790183,0.44069715227168593
Apathy_Delta_channel27,-0.18270985314844357,0.4406979489970291
Apathy_Theta_channel85,0.1827039786646708,0.4407128960966358
BDI_Theta_channel93,0.1824969534434357,0.4412398228398998
mH&Y_Beta_channel72,-0.18241556166244,0.44144707389475646
MoCA corretto_Alpha_channel45,-0.18230905873774128,0.44171834335864574
BDI_Beta_channel86,0.1822989294811248,0.44174414773554543
Apathy_Beta_channel83,0.18221812337527732,0.4419500302906505
mH&Y_Gamma_channel78,-0.18220482981553898,0.4419839052115355
BDI_Delta_channel113,-0.18202576080023064,0.4424403448613867
Apathy_Delta_channel105,-0.181694492422523,0.4432853836052782
MoCA corretto_Theta_channel46,-0.18157285366756448,0.44359588559009655
MoCA corretto_Alpha_channel50,-0.18094516740621042,0.4451999560491522
MoCA corretto_Delta_channel45,-0.18084819435229413,0.44544804265109955
UPDRS III _Theta_channel84,0.18067243841150404,0.4458978632979017
mH&Y_Theta_channel80,0.18050082018881244,0.4463373221181491
mH&Y_Delta_channel103,-0.18018734734295105,0.44714060607391726
BDI_Alpha_channel16,0.18014267474394086,0.44725514213117834
mH&Y_Gamma_channel31,-0.1801254278666607,0.4472993654709889
MoCA corretto_Delta_channel44,-0.18009470314729625,0.44737815346028287
Apathy_Delta_channel36,0.1794715109747756,0.4489777723704691
Apathy_Delta_channel16,0.17943721376656666,0.44906589295372146
MoCA corretto_Delta_channel58,-0.17932416746581878,0.4493564088157518
MoCA corretto_Theta_channel27,0.1790078492796216,0.45016982714828313
mH&Y_Theta_channel91,-0.1789290367698122,0.45037261360132397
MoCA corretto_Alpha_channel34,0.17864750005748148,0.45109740020767586
UPDRS III _Gamma_channel57,-0.17835304865359858,0.45185607916474646
Apathy_Gamma_channel70,0.1782831021522381,0.45203639909030235
mH&Y_Alpha_channel48,-0.17790859688686497,0.45300249410091353
BDI_Alpha_channel6,0.17789587628501344,0.45303532757987064
UPDRS III _Delta_channel70,-0.17785677436283004,0.45313626226320136
BDI_Theta_channel99,0.17766306364716386,0.45363646318338746
Apathy_Theta_channel55,0.17765381781909867,0.4536603449283819
mH&Y_Theta_channel11,-0.17765093755875072,0.45366778470195035
Apathy_Beta_channel78,-0.17756670512942072,0.4538853866658987
UPDRS III _Beta_channel106,-0.17741039078742435,0.45428934402449767
Apathy_Gamma_channel0,0.17737472335017945,0.45438154400076514
Apathy_Alpha_channel20,0.17724244998197988,0.45472355348962773
BDI_Delta_channel25,-0.17720654302286012,0.4548164183293195
BDI_Beta_channel40,0.1771258582627596,0.4550251259478579
BDI_Gamma_channel29,-0.17706156675867973,0.4551914643353836
mH&Y_Delta_channel111,-0.17706110401729097,0.4551926616778219
UPDRS III _Gamma_channel91,-0.1769679001692417,0.455433859481995
mH&Y_Beta_channel94,-0.17687947513259006,0.4556627511799915
mH&Y_Beta_channel32,0.17683045975355602,0.45578965490047657
MoCA corretto_Beta_channel87,0.1766731126241238,0.45619715870170485
Apathy_Beta_channel82,0.1764473143459325,0.4567822669201982
Apathy_Alpha_channel12,0.17638303348107676,0.45694890754328127
BDI_Alpha_channel77,0.17634491387285814,0.4570477429078952
Apathy_Beta_channel70,0.17630547356189283,0.45715001409938394
Apathy_Alpha_channel15,0.17590736400713775,0.4581829943754449
MoCA corretto_Gamma_channel74,-0.1758976756417009,0.4582081478107679
UPDRS III _Theta_channel91,-0.175746602677989,0.4586004628005438
mH&Y_Alpha_channel66,-0.1756329043545535,0.45889583461339356
Apathy_Beta_channel12,0.17555793839092174,0.4590906386326681
Apathy_Theta_channel61,0.17541161910867586,0.45947098090342753
UPDRS III _Beta_channel86,-0.17535907428914807,0.45960760521991867
mH&Y_Beta_channel97,-0.1752399022017298,0.45991754731950185
MoCA corretto_Alpha_channel85,-0.17499240754646542,0.4605615714091602
MoCA corretto_Beta_channel49,-0.17497185105129853,0.4606150837003094
MoCA corretto_Delta_channel64,-0.17495156173194426,0.46066790359954546
UPDRS III _Gamma_channel13,-0.17489761015631577,0.4608083726904903
mH&Y_Delta_channel107,-0.17486898662884767,0.46088290619741606
BDI_Theta_channel108,0.1748350492572985,0.4609712845319882
UPDRS III _Alpha_channel102,-0.17480865392340764,0.46104002817994494
Apathy_Theta_channel16,0.17469053728294165,0.46134771367379745
UPDRS III _Delta_channel77,-0.17461613144784977,0.4615415894132833
Apathy_Delta_channel37,-0.17445065122103987,0.46197292239315674
BDI_Beta_channel50,0.17443112634440358,0.4620238285766902
UPDRS III _Alpha_channel106,-0.1742485702654602,0.4624999358478225
MoCA corretto_Alpha_channel102,0.17416206060144795,0.46272564083883294
UPDRS III _Gamma_channel110,-0.1741305955662114,0.46280774749900166
Apathy_Theta_channel92,0.17391581598317957,0.4633684038461019
mH&Y_Alpha_channel44,-0.1739088321790766,0.46338664003270763
UPDRS III _Beta_channel8,0.1737683075427956,0.46375365716200645
mH&Y_Alpha_channel7,-0.17367630134144774,0.46399403572503206
BDI_Theta_channel84,0.17352297974716183,0.4643947497860831
UPDRS III _Theta_channel2,0.17350384019590265,0.46444478436325176
Apathy_Beta_channel33,0.17327254685296545,0.46504964762421375
MoCA corretto_Theta_channel48,-0.17322229030145475,0.46518112818804325
MoCA corretto_Delta_channel69,0.1730316228824329,0.46568012159185235
